time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,-0.6059821824980227,0.3839054254959857,13.584642869070269,0.08547880788481965,0.15976684103324867,0.0,-1.282774591140998,0.7852519124636359,4.088772105153185,0.03401477906157029,0.1063697127944829,0.0,465.1926482048783,464.37128362236666,464.2027651842668,465.253579856914
1.8600000000000012,-0.6861475229163297,0.43269379563056914,13.831845276927138,0.08733907115554462,0.16622700353495556,0.0,-1.3899876603867372,0.8411711237697522,4.150860810896599,0.024178522938285825,0.1101475816092339,0.0,445.5596377395001,445.87856126155947,446.31576856404155,445.512488502473
1.9200000000000013,-0.7728983600351621,0.4848793813576034,14.0828777505196,0.08869513608835611,0.17256857524817093,0.0,-1.502297395016441,0.8984348052440231,4.216412054183264,0.019243607913765805,0.09483911675546818,0.0,448.266882349549,447.03062388511523,448.3249067166179,447.92374819939334
1.9800000000000013,-0.8666094550160909,0.540570965280263,14.338363218583133,0.08966488226833835,0.17837031424121363,0.0,-1.6219258732227366,0.9579994489706952,4.299221243169152,0.009151683650716627,0.10016924006579032,0.0,454.6244683300052,455.0591234947783,454.2507682472449,453.44059025934445
2.0400000000000014,-0.9675112457953231,0.5997951046168315,14.598186228059662,0.08975347560340019,0.18471474817738898,0.0,-1.7420248663475553,1.0161217946050904,4.361061415400955,-0.0219201927035025,0.11503361128787791,0.0,448.45901253266237,449.67444224913584,449.9808001632161,447.4581314928307
2.1000000000000014,-1.076118459776529,0.6626709630534582,14.863637959200853,0.08804089460032039,0.19120282561363933,0.0,-1.8788384709489618,1.079500111953843,4.4865574894361915,-0.04704712600925057,0.08847265742917308,0.0,470.78910169689897,468.738536086784,470.66996667491964,468.720774120543
2.1600000000000015,-1.1925663722964546,0.7290733898799748,15.133998799181144,0.08539347815122067,0.19634250705686185,0.0,-2.003224516082596,1.133608513635757,4.525101627541282,-0.0388395849635955,0.0793491721374227,0.0,444.5696816917167,443.8274186190507,443.60538186404534,444.27780128934734
2.2200000000000015,-1.3166158206419876,0.798684014077959,15.406834744275557,0.08322325651991225,0.2009094749439191,0.0,-2.1321722651696233,1.1864815596372238,4.569030736715011,-0.03130602119180564,0.06871110773808045,0.0,446.8957199761158,446.03215408202277,446.4277346100603,447.0415108221649
2.2800000000000016,-1.4481919965125996,0.8712991020619086,15.680811488134756,0.08138205098042839,0.2046885466271915,0.0,-2.2540695358661944,1.2338263425976024,4.563349560930921,-0.029476353749003148,0.04794367414923454,0.0,431.7778276364854,430.0248702600364,431.54022790522816,431.6943224502171
2.3400000000000016,-1.587705511442269,0.9469323180232697,15.957074507281211,0.0795136305552564,0.2075496462833728,0.0,-2.3966175112360237,1.2870352487272825,4.644865584403096,-0.03469459673571372,0.0471627236931801,0.0,459.9360662693354,459.8754954293469,459.7213922312565,459.3073708210936
2.4000000000000017,-1.7363240930064454,1.025894699787613,16.240494092615023,0.07736508313460266,0.21102432325644216,0.0,-2.5575679877482522,1.3447153865642196,4.80152827100069,-0.038136389361189516,0.07358400087710548,0.0,482.93209364670935,484.92305117066707,483.6514692277975,483.3916883614959
2.4600000000000017,-1.8939378061444392,1.10799236802992,16.5297849422971,0.07468671785983183,0.21532882352261584,0.0,-2.696616108988086,1.391590715450658,4.8410708944044165,-0.0626464939398051,0.0677782259267803,0.0,450.3794996670806,449.9134914515031,450.0840284324548,448.0943449284682
2.520000000000002,-2.0602884264993437,1.1929421565438438,16.822799529658383,0.07107629032766472,0.2193413895074885,0.0,-2.8487527510624333,1.4396275989576943,4.925442669647747,-0.05563958723693431,0.06500885779759814,0.0,464.2620627494331,464.0478168592217,464.8020485805393,465.3485424543508
2.580000000000002,-2.234670807182413,1.2803208247628501,17.1155453509641,0.06746374321661719,0.22370233646759186,0.0,-2.9644363033751167,1.4727287930478377,4.832958532665874,-0.07141807522600026,0.08476864629925107,0.0,406.6682910621522,408.43925042187163,408.45446039677154,407.0415497033085
2.640000000000002,-2.4180405068430426,1.3701955810544493,17.411299964762744,0.06348696831330791,0.22874685848557252,0.0,-3.14829611950626,1.522510280112439,5.024296567358499,-0.057598621648599094,0.08265240208984385,0.0,497.3018445197002,497.1517441405644,497.488461874658,498.4966373492646
2.700000000000002,-2.6118553461943965,1.4627664362238424,17.715433355770664,0.06017716806081541,0.23374493188030154,0.0,-3.3126318638072214,1.5627715572064755,5.112721634400962,-0.05069209110435628,0.08456747981238479,0.0,469.6018406291995,469.75563915517506,468.85150233020164,469.38599608078914
2.760000000000002,-2.8158516664062483,1.55773058001008,18.025689798569704,0.0567192499676219,0.2387313879157098,0.0,-3.487667792603297,1.6022851108336935,5.228219737122074,-0.07748711058134984,0.08001724964017194,0.0,479.2024434696322,478.86144592042086,480.4306168981585,478.3920540833534
2.820000000000002,-3.0298988523044477,1.6548477597300355,18.340499125150227,0.05238770116392999,0.24388768621897672,0.0,-3.647699904626179,1.6344804486626303,5.264893509060691,-0.063288464450674,0.09571893909605161,0.0,456.6607064048417,457.91748370429553,455.73478846331113,456.864536737081
2.880000000000002,-3.2533947680244264,1.753754374112881,18.65639121906351,0.04869157089038634,0.24941447439310682,0.0,-3.80269947064877,1.6620338179743555,5.264463593208816,-0.05842793320793854,0.08370441843028496,0.0,446.4020268103489,445.42740865294724,446.0503813189843,446.44451577098107
2.940000000000002,-3.4855503658661817,1.854101451379896,18.96927045811149,0.04586594177200798,0.2546440713697775,0.0,-3.936379388940185,1.6826271898646294,5.165002677210051,-0.030795121435694753,0.09329942801374541,0.0,413.5145122914747,414.36593904629643,411.8700041263649,414.3055317151789
3.000000000000002,-3.7261816900475355,1.9557022788693494,19.27750572067156,0.04396597655658585,0.2601635037421568,0.0,-4.085230722426931,1.7038933717940965,5.109376992307435,-0.033467177363837496,0.08923722166294232,0.0,428.56522362391064,428.22719668869547,428.38497657626516,428.15725247158906
